"","Date","Species","site","transect","average_value","Week","month","year","YearMonth","YearMonthSite","WeekYearSite","cape"
"999",2024-12-03,"Hedophyllum sessile","BB",1,4.61538461538461,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
"1000",2024-12-03,"Hedophyllum sessile","BB",2,6.25,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
"1001",2024-12-03,"Hedophyllum sessile","BB",3,5.36363636363636,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
"1002",2024-12-03,"Hedophyllum sessile","BB",4,7.93333333333333,"49","12","24",Dec 2024,"Dec 2024_BB","49_24_BB","Foulweather"
"1003",2025-01-28,"Egregia menziesii","YB",1,1,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1004",2025-01-28,"Egregia menziesii","YB",2,0,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1005",2025-01-28,"Egregia menziesii","YB",3,0,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1006",2025-01-28,"Hedophyllum sessile","YB",1,8.8,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1007",2025-01-28,"Hedophyllum sessile","YB",2,10.2,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1008",2025-01-28,"Hedophyllum sessile","YB",3,8.16666666666667,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1009",2025-01-28,"Hedophyllum sessile","YB",4,13.7777777777778,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1010",2025-01-28,"Hedophyllum sessile","YB",5,11.7777777777778,"05","01","25",Jan 2025,"Jan 2025_YB","05_25_YB","Perpetua"
"1011",2025-01-30,"Hedophyllum sessile","FC",1,12.1,"05","01","25",Jan 2025,"Jan 2025_FC","05_25_FC","Foulweather"
"1012",2025-01-30,"Hedophyllum sessile","FC",2,9.58333333333333,"05","01","25",Jan 2025,"Jan 2025_FC","05_25_FC","Foulweather"
"1013",2025-01-30,"Hedophyllum sessile","FC",3,3.8,"05","01","25",Jan 2025,"Jan 2025_FC","05_25_FC","Foulweather"
"1014",2025-01-30,"Hedophyllum sessile","FC",4,15.6,"05","01","25",Jan 2025,"Jan 2025_FC","05_25_FC","Foulweather"
"1015",2025-01-30,"Hedophyllum sessile","FC",5,7.85714285714286,"05","01","25",Jan 2025,"Jan 2025_FC","05_25_FC","Foulweather"
"1016",2025-03-30,"Egregia menziesii","FC",1,0,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1017",2025-03-30,"Egregia menziesii","FC",2,0,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1018",2025-03-30,"Egregia menziesii","FC",3,0,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1019",2025-03-30,"Egregia menziesii","FC",5,0,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1020",2025-03-30,"Hedophyllum sessile","FC",1,4.5,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1021",2025-03-30,"Hedophyllum sessile","FC",2,5,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1022",2025-03-30,"Hedophyllum sessile","FC",3,1.2,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1023",2025-03-30,"Hedophyllum sessile","FC",4,15,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1024",2025-03-30,"Hedophyllum sessile","FC",5,5.25,"13","03","25",Mar 2025,"Mar 2025_FC","13_25_FC","Foulweather"
"1025",2025-04-28,"Alaria marginata","BB",2,0,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1026",2025-04-28,"Alaria marginata","BB",3,0,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1027",2025-04-28,"Alaria marginata","BB",4,22.2,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1028",2025-04-28,"Alaria marginata","BB",5,0.8,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1029",2025-04-28,"Egregia menziesii","BB",1,0,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1030",2025-04-28,"Egregia menziesii","BB",2,0.2,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1031",2025-04-28,"Egregia menziesii","BB",3,0,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1032",2025-04-28,"Egregia menziesii","BB",4,0,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1033",2025-04-28,"Egregia menziesii","BB",5,0,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1034",2025-04-28,"Lessoniopsis littoralis","BB",1,0.5,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1035",2025-04-28,"Lessoniopsis littoralis","BB",2,0.6,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1036",2025-04-28,"Lessoniopsis littoralis","BB",3,1.5,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1037",2025-04-28,"Lessoniopsis littoralis","BB",4,0.4,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1038",2025-04-28,"Lessoniopsis littoralis","BB",5,0.833333333333333,"17","04","25",Apr 2025,"Apr 2025_BB","17_25_BB","Foulweather"
"1039",2025-04-29,"Hedophyllum sessile","YB",1,NA,"18","04","25",Apr 2025,"Apr 2025_YB","18_25_YB","Perpetua"
"1040",2025-04-29,"Hedophyllum sessile","YB",2,4.4,"18","04","25",Apr 2025,"Apr 2025_YB","18_25_YB","Perpetua"
"1041",2025-04-29,"Hedophyllum sessile","YB",3,2.8,"18","04","25",Apr 2025,"Apr 2025_YB","18_25_YB","Perpetua"
"1042",2025-04-29,"Hedophyllum sessile","YB",4,10,"18","04","25",Apr 2025,"Apr 2025_YB","18_25_YB","Perpetua"
"1043",2025-04-29,"Hedophyllum sessile","YB",5,7,"18","04","25",Apr 2025,"Apr 2025_YB","18_25_YB","Perpetua"
"1044",2025-04-30,"Alaria marginata","TK",2,0,"18","04","25",Apr 2025,"Apr 2025_TK","18_25_TK","Perpetua"
"1045",2025-04-30,"Alaria marginata","TK",3,0,"18","04","25",Apr 2025,"Apr 2025_TK","18_25_TK","Perpetua"
"1046",2025-04-30,"Alaria marginata","TK",4,0,"18","04","25",Apr 2025,"Apr 2025_TK","18_25_TK","Perpetua"
"1047",2025-04-30,"Alaria marginata","TK",5,0,"18","04","25",Apr 2025,"Apr 2025_TK","18_25_TK","Perpetua"
"1048",2025-04-30,"Egregia menziesii","SH",1,0,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1049",2025-04-30,"Egregia menziesii","SH",2,0,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1050",2025-04-30,"Egregia menziesii","SH",3,0,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1051",2025-04-30,"Hedophyllum sessile","SH",1,0.2,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1052",2025-04-30,"Hedophyllum sessile","SH",2,0.2,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1053",2025-04-30,"Hedophyllum sessile","SH",3,2.42857142857143,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1054",2025-04-30,"Hedophyllum sessile","SH",4,3,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1055",2025-04-30,"Hedophyllum sessile","SH",5,0,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1056",2025-04-30,"Laminaria sinclairii","SH",1,146.6,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1057",2025-04-30,"Laminaria sinclairii","SH",4,0,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1058",2025-04-30,"Laminaria sinclairii","SH",5,0.2,"18","04","25",Apr 2025,"Apr 2025_SH","18_25_SH","Perpetua"
"1059",2025-05-01,"Alaria marginata","CB",1,8.57142857142857,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1060",2025-05-01,"Alaria marginata","CB",2,0,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1061",2025-05-01,"Alaria marginata","CB",3,2,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1062",2025-05-01,"Alaria marginata","CB",4,NA,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1063",2025-05-01,"Alaria marginata","CB",5,14.3333333333333,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1064",2025-05-01,"Hedophyllum sessile","CB",1,0.4,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1065",2025-05-01,"Hedophyllum sessile","CB",2,1.33333333333333,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1066",2025-05-01,"Hedophyllum sessile","CB",3,4.6,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1067",2025-05-01,"Hedophyllum sessile","CB",4,0.2,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1068",2025-05-01,"Hedophyllum sessile","CB",5,1.2,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1069",2025-05-01,"Lessoniopsis littoralis","CB",1,0.4,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1070",2025-05-01,"Lessoniopsis littoralis","CB",2,NA,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1071",2025-05-01,"Lessoniopsis littoralis","CB",3,0.2,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1072",2025-05-01,"Lessoniopsis littoralis","CB",4,NA,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1073",2025-05-01,"Lessoniopsis littoralis","CB",5,0.2,"18","05","25",May 2025,"May 2025_CB","18_25_CB","Blanco"
"1074",2025-05-02,"Egregia menziesii","FC",1,0,"18","05","25",May 2025,"May 2025_FC","18_25_FC","Foulweather"
"1075",2025-05-02,"Egregia menziesii","FC",2,0,"18","05","25",May 2025,"May 2025_FC","18_25_FC","Foulweather"
"1076",2025-05-02,"Egregia menziesii","FC",3,0,"18","05","25",May 2025,"May 2025_FC","18_25_FC","Foulweather"
"1077",2025-05-02,"Egregia menziesii","FC",4,0,"18","05","25",May 2025,"May 2025_FC","18_25_FC","Foulweather"
"1078",2025-05-02,"Egregia menziesii","FC",5,0,"18","05","25",May 2025,"May 2025_FC","18_25_FC","Foulweather"
"1079",2025-06-23,"Egregia menziesii","BB",1,NA,"25","06","25",Jun 2025,"Jun 2025_BB","25_25_BB","Foulweather"
"1080",2025-06-23,"Egregia menziesii","BB",2,0.666666666666667,"25","06","25",Jun 2025,"Jun 2025_BB","25_25_BB","Foulweather"
"1081",2025-06-23,"Egregia menziesii","BB",3,0,"25","06","25",Jun 2025,"Jun 2025_BB","25_25_BB","Foulweather"
"1082",2025-06-23,"Egregia menziesii","BB",4,0,"25","06","25",Jun 2025,"Jun 2025_BB","25_25_BB","Foulweather"
"1083",2025-06-23,"Egregia menziesii","BB",5,0.2,"25","06","25",Jun 2025,"Jun 2025_BB","25_25_BB","Foulweather"
"1084",2025-06-24,"Egregia menziesii","FC",1,0,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1085",2025-06-24,"Egregia menziesii","FC",2,0.4,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1086",2025-06-24,"Egregia menziesii","FC",3,0,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1087",2025-06-24,"Egregia menziesii","FC",4,0,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1088",2025-06-24,"Egregia menziesii","FC",5,0,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1089",2025-06-24,"Hedophyllum sessile","FC",1,4.11111111111111,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1090",2025-06-24,"Hedophyllum sessile","FC",2,3,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1091",2025-06-24,"Hedophyllum sessile","FC",3,2.28571428571429,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1092",2025-06-24,"Hedophyllum sessile","FC",4,3.875,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1093",2025-06-24,"Hedophyllum sessile","FC",5,3.2,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1094",2025-06-24,"Postelsia palmaeformis","FC",1,1.33333333333333,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1095",2025-06-24,"Postelsia palmaeformis","FC",2,9.33333333333333,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1096",2025-06-24,"Postelsia palmaeformis","FC",3,5.75,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1097",2025-06-24,"Postelsia palmaeformis","FC",4,1.66666666666667,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1098",2025-06-24,"Postelsia palmaeformis","FC",5,4.25,"26","06","25",Jun 2025,"Jun 2025_FC","26_25_FC","Foulweather"
"1099",2025-06-25,"Alaria marginata","YB",1,0,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1100",2025-06-25,"Alaria marginata","YB",2,0.6,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1101",2025-06-25,"Alaria marginata","YB",3,0.6,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1102",2025-06-25,"Alaria marginata","YB",4,1.5,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1103",2025-06-25,"Alaria marginata","YB",5,0,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1104",2025-06-25,"Postelsia palmaeformis","YB",1,2.66666666666667,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1105",2025-06-25,"Postelsia palmaeformis","YB",2,3.5,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1106",2025-06-25,"Postelsia palmaeformis","YB",3,4.25,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1107",2025-06-25,"Postelsia palmaeformis","YB",4,6,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1108",2025-06-25,"Postelsia palmaeformis","YB",5,3.5,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1109",2025-06-26,"Hedophyllum sessile","YB",1,4.11111111111111,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1110",2025-06-26,"Hedophyllum sessile","YB",2,1,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1111",2025-06-26,"Hedophyllum sessile","YB",3,1.2,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1112",2025-06-26,"Hedophyllum sessile","YB",4,2.4,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1113",2025-06-26,"Hedophyllum sessile","YB",5,4.4,"26","06","25",Jun 2025,"Jun 2025_YB","26_25_YB","Perpetua"
"1114",2025-06-27,"Hedophyllum sessile","CB",1,5.4,"26","06","25",Jun 2025,"Jun 2025_CB","26_25_CB","Blanco"
"1115",2025-06-27,"Hedophyllum sessile","CB",2,1.25,"26","06","25",Jun 2025,"Jun 2025_CB","26_25_CB","Blanco"
"1116",2025-06-27,"Hedophyllum sessile","CB",3,8.33333333333333,"26","06","25",Jun 2025,"Jun 2025_CB","26_25_CB","Blanco"
"1117",2025-06-27,"Hedophyllum sessile","CB",4,4.83333333333333,"26","06","25",Jun 2025,"Jun 2025_CB","26_25_CB","Blanco"
"1118",2025-06-27,"Hedophyllum sessile","CB",5,0.8,"26","06","25",Jun 2025,"Jun 2025_CB","26_25_CB","Blanco"
"1119",2025-07-09,"Egregia menziesii","YB",1,0,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1120",2025-07-09,"Egregia menziesii","YB",2,0.4,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1121",2025-07-09,"Egregia menziesii","YB",3,0,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1122",2025-07-09,"Hedophyllum sessile","YB",1,5,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1123",2025-07-09,"Hedophyllum sessile","YB",2,7.85714285714286,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1124",2025-07-09,"Hedophyllum sessile","YB",3,1.4,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1125",2025-07-09,"Hedophyllum sessile","YB",4,1.5,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1126",2025-07-09,"Hedophyllum sessile","YB",5,4,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1127",2025-07-09,"Postelsia palmaeformis","YB",1,5,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1128",2025-07-09,"Postelsia palmaeformis","YB",2,1.5,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1129",2025-07-09,"Postelsia palmaeformis","YB",3,8,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1130",2025-07-09,"Postelsia palmaeformis","YB",4,6.33333333333333,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1131",2025-07-09,"Postelsia palmaeformis","YB",5,5,"28","07","25",Jul 2025,"Jul 2025_YB","28_25_YB","Perpetua"
"1132",2025-07-10,"Alaria marginata","CB",1,3.8,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1133",2025-07-10,"Alaria marginata","CB",2,0,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1134",2025-07-10,"Alaria marginata","CB",3,0.4,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1135",2025-07-10,"Alaria marginata","CB",4,1.66666666666667,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1136",2025-07-10,"Alaria marginata","CB",5,3.16666666666667,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1137",2025-07-10,"Hedophyllum sessile","CB",1,0.2,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1138",2025-07-10,"Hedophyllum sessile","CB",2,1,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1139",2025-07-10,"Hedophyllum sessile","CB",3,12.8,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1140",2025-07-10,"Hedophyllum sessile","CB",4,1.6,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1141",2025-07-10,"Hedophyllum sessile","CB",5,1,"28","07","25",Jul 2025,"Jul 2025_CB","28_25_CB","Blanco"
"1142",2025-07-11,"Alaria marginata","RP",1,1.8,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1143",2025-07-11,"Alaria marginata","RP",2,4.3,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1144",2025-07-11,"Alaria marginata","RP",3,1.33333333333333,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1145",2025-07-11,"Alaria marginata","RP",4,3.83333333333333,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1146",2025-07-11,"Egregia menziesii","RP",1,0,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1147",2025-07-11,"Egregia menziesii","RP",2,0,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1148",2025-07-11,"Egregia menziesii","RP",3,0.2,"28","07","25",Jul 2025,"Jul 2025_RP","28_25_RP","Blanco"
"1149",2025-07-12,"Egregia menziesii","FC",1,0,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1150",2025-07-12,"Egregia menziesii","FC",2,0,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1151",2025-07-12,"Egregia menziesii","FC",3,0,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1152",2025-07-12,"Egregia menziesii","FC",4,0,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1153",2025-07-12,"Egregia menziesii","FC",5,0,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1154",2025-07-12,"Egregia menziesii","FC",NA,0.05,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1155",2025-07-12,"Hedophyllum sessile","FC",1,0,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1156",2025-07-12,"Hedophyllum sessile","FC",2,2,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1157",2025-07-12,"Hedophyllum sessile","FC",3,4,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1158",2025-07-12,"Hedophyllum sessile","FC",4,3,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1159",2025-07-12,"Hedophyllum sessile","FC",NA,1.71428571428571,"28","07","25",Jul 2025,"Jul 2025_FC","28_25_FC","Foulweather"
"1160",2025-07-14,"Hedophyllum sessile","SH",1,8.375,"28","07","25",Jul 2025,"Jul 2025_SH","28_25_SH","Perpetua"
"1161",2025-07-14,"Hedophyllum sessile","SH",2,4.16666666666667,"28","07","25",Jul 2025,"Jul 2025_SH","28_25_SH","Perpetua"
"1162",2025-07-14,"Hedophyllum sessile","SH",3,5.22222222222222,"28","07","25",Jul 2025,"Jul 2025_SH","28_25_SH","Perpetua"
"1163",2025-07-14,"Hedophyllum sessile","SH",4,4.2,"28","07","25",Jul 2025,"Jul 2025_SH","28_25_SH","Perpetua"
"1164",2025-07-14,"Hedophyllum sessile","SH",5,0,"28","07","25",Jul 2025,"Jul 2025_SH","28_25_SH","Perpetua"
"1165",2025-07-22,"Egregia menziesii","YB",1,0,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1166",2025-07-22,"Egregia menziesii","YB",2,0.2,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1167",2025-07-22,"Egregia menziesii","YB",3,0.2,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1168",2025-07-22,"Laminaria sinclairii","YB",1,133,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1169",2025-07-22,"Laminaria sinclairii","YB",2,46,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1170",2025-07-22,"Laminaria sinclairii","YB",3,46,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1171",2025-07-22,"Laminaria sinclairii","YB",4,40,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1172",2025-07-22,"Laminaria sinclairii","YB",5,55,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1173",2025-07-22,"Postelsia palmaeformis","YB",1,5,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1174",2025-07-22,"Postelsia palmaeformis","YB",2,3,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1175",2025-07-22,"Postelsia palmaeformis","YB",3,5.33333333333333,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1176",2025-07-22,"Postelsia palmaeformis","YB",4,6,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1177",2025-07-22,"Postelsia palmaeformis","YB",5,8,"30","07","25",Jul 2025,"Jul 2025_YB","30_25_YB","Perpetua"
"1178",2025-07-24,"Egregia menziesii","FC",1,0,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1179",2025-07-24,"Egregia menziesii","FC",2,0,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1180",2025-07-24,"Egregia menziesii","FC",3,0,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1181",2025-07-24,"Egregia menziesii","FC",4,0,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1182",2025-07-24,"Egregia menziesii","FC",5,0.333333333333333,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1183",2025-07-24,"Lessoniopsis littoralis","FC",1,1,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1184",2025-07-24,"Lessoniopsis littoralis","FC",2,0.666666666666667,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1185",2025-07-24,"Lessoniopsis littoralis","FC",3,1.33333333333333,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1186",2025-07-24,"Lessoniopsis littoralis","FC",4,2.16666666666667,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1187",2025-07-24,"Lessoniopsis littoralis","FC",5,0.714285714285714,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1188",2025-07-24,"Postelsia palmaeformis","FC",1,2,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1189",2025-07-24,"Postelsia palmaeformis","FC",2,7.5,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1190",2025-07-24,"Postelsia palmaeformis","FC",3,11,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1191",2025-07-24,"Postelsia palmaeformis","FC",4,1.66666666666667,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1192",2025-07-24,"Postelsia palmaeformis","FC",5,4.66666666666667,"30","07","25",Jul 2025,"Jul 2025_FC","30_25_FC","Foulweather"
"1193",2025-07-25,"Egregia menziesii","SH",1,0.2,"30","07","25",Jul 2025,"Jul 2025_SH","30_25_SH","Perpetua"
"1194",2025-07-25,"Egregia menziesii","SH",2,1.6,"30","07","25",Jul 2025,"Jul 2025_SH","30_25_SH","Perpetua"
"1195",2025-07-25,"Egregia menziesii","SH",3,0.6,"30","07","25",Jul 2025,"Jul 2025_SH","30_25_SH","Perpetua"
"1196",2025-07-25,"Egregia menziesii","SH",4,0,"30","07","25",Jul 2025,"Jul 2025_SH","30_25_SH","Perpetua"
"1197",2025-07-25,"Egregia menziesii","SH",5,0,"30","07","25",Jul 2025,"Jul 2025_SH","30_25_SH","Perpetua"
"1198",2025-07-26,"Alaria marginata","CB",2,0,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
